City_ID,County,Rainfall (inches),Month,Year
2420,Santa Clara,0.36,May,2016
2421,Santa Cruz,0.25,May,2016
2422,Shasta,2.2,May,2016
2423,Sierra,2.49,May,2016
2424,Siskiyou,1.56,May,2016
2425,Solano,0.33,May,2016
2426,Sonoma,0.39,May,2016
2427,Stanislaus,0.33,May,2016
2428,Sutter,0.47,May,2016
2429,Tehama,1.47,May,2016
2430,Trinity,1.59,May,2016
2431,Tulare,0.68,May,2016
2432,Tuolumne,1.43,May,2016
2433,Ventura,0.31,May,2016
2434,Yolo,0.55,May,2016
2435,Yuba,0.88,May,2016
2436,Alameda,0.0,July,2016
2437,Alpine,0.01,July,2016
2438,Amador,0.0,July,2016
2439,Butte,0.0,July,2016
2440,Calaveras,0.0,July,2016
2441,Colusa,0.0,July,2016
2442,Contra Costa,0.0,July,2016
2443,Del Norte,0.71,July,2016
2444,El Dorado,0.0,July,2016
2445,Fresno,0.0,July,2016
2446,Glenn,0.0,July,2016
2447,Humboldt,0.31,July,2016
2448,Imperial,0.08,July,2016
2449,Inyo,0.11,July,2016
2450,Kern,0.0,July,2016
2451,Kings,0.0,July,2016
2452,Lake,0.0,July,2016
2453,Lassen,0.02,July,2016
2454,Los Angeles,0.0,July,2016
2455,Madera,0.02,July,2016
2456,Marin,0.0,July,2016
2457,Mariposa,0.01,July,2016
2458,Mendocino,0.01,July,2016
2459,Merced,0.0,July,2016
2460,Modoc,0.11,July,2016
2461,Mono,0.21,July,2016
2462,Monterey,0.0,July,2016
2463,Napa,0.0,July,2016
2464,Nevada,0.0,July,2016
2465,Orange,0.0,July,2016
2466,Placer,0.0,July,2016
2467,Plumas,0.0,July,2016
2468,Riverside,0.04,July,2016
2469,Sacramento,0.0,July,2016
2470,San Benito,0.0,July,2016
2471,San Bernardino,0.16,July,2016
2472,San Diego,0.0,July,2016
2473,San Francisco,0.02,July,2016
2474,San Joaquin,0.0,July,2016
2475,San Luis Obispo,0.0,July,2016
2476,San Mateo,0.02,July,2016
2477,Santa Barbara,0.0,July,2016
2478,Santa Clara,0.01,July,2016
2479,Santa Cruz,0.02,July,2016
2480,Shasta,0.01,July,2016
2481,Sierra,0.0,July,2016
2482,Siskiyou,0.2,July,2016
2483,Solano,0.0,July,2016
2484,Sonoma,0.0,July,2016
2485,Stanislaus,0.0,July,2016
2486,Sutter,0.0,July,2016
2487,Tehama,0.01,July,2016
2488,Trinity,0.05,July,2016
2489,Tulare,0.0,July,2016
2490,Tuolumne,0.04,July,2016
2491,Ventura,0.0,July,2016
2492,Yolo,0.0,July,2016
2493,Yuba,0.0,July,2016
2494,Alameda,0.0,August,2016
2495,Alpine,0.12,August,2016
2496,Amador,0.02,August,2016
2497,Butte,0.0,August,2016
2498,Calaveras,0.0,August,2016
2499,Colusa,0.0,August,2016
2500,Contra Costa,0.0,August,2016
2501,Del Norte,0.0,August,2016
2502,El Dorado,0.05,August,2016
2503,Fresno,0.02,August,2016
2504,Glenn,0.0,August,2016
2505,Humboldt,0.01,August,2016
2506,Imperial,0.03,August,2016
2507,Inyo,0.04,August,2016
2508,Kern,0.0,August,2016
2509,Kings,0.0,August,2016
2510,Lake,0.0,August,2016
2511,Lassen,0.04,August,2016
2512,Los Angeles,0.0,August,2016
2513,Madera,0.01,August,2016
2514,Marin,0.01,August,2016
2515,Mariposa,0.0,August,2016
2516,Mendocino,0.01,August,2016
2517,Merced,0.0,August,2016
2518,Modoc,0.02,August,2016
2519,Mono,0.05,August,2016
2520,Monterey,0.0,August,2016
2521,Napa,0.0,August,2016
2522,Nevada,0.04,August,2016
2523,Orange,0.0,August,2016
2524,Placer,0.04,August,2016
2525,Plumas,0.05,August,2016
2526,Riverside,0.08,August,2016
2527,Sacramento,0.0,August,2016
2528,San Benito,0.01,August,2016
2529,San Bernardino,0.3,August,2016
2530,San Diego,0.0,August,2016
2531,San Francisco,0.01,August,2016
2532,San Joaquin,0.0,August,2016
2533,San Luis Obispo,0.0,August,2016
2534,San Mateo,0.01,August,2016
2535,Santa Barbara,0.0,August,2016
2536,Santa Clara,0.02,August,2016
2537,Santa Cruz,0.03,August,2016
2538,Shasta,0.01,August,2016
2539,Sierra,0.08,August,2016
2540,Siskiyou,0.01,August,2016
2541,Solano,0.0,August,2016
2542,Sonoma,0.01,August,2016
2543,Stanislaus,0.0,August,2016
2544,Sutter,0.0,August,2016
2545,Tehama,0.0,August,2016
2546,Trinity,0.01,August,2016
2547,Tulare,0.03,August,2016
2548,Tuolumne,0.02,August,2016
2549,Ventura,0.0,August,2016
2550,Yolo,0.0,August,2016
2551,Yuba,0.0,August,2016
2552,Alameda,0.0,September,2016
2553,Alpine,0.32,September,2016
2554,Amador,0.05,September,2016
2555,Butte,0.01,September,2016
2556,Calaveras,0.03,September,2016
2557,Colusa,0.0,September,2016
2558,Contra Costa,0.0,September,2016
2559,Del Norte,0.06,September,2016
2560,El Dorado,0.09,September,2016
2561,Fresno,0.07,September,2016
2562,Glenn,0.0,September,2016
2563,Humboldt,0.04,September,2016
2564,Imperial,0.2,September,2016
2565,Inyo,0.02,September,2016
2566,Kern,0.0,September,2016
2567,Kings,0.0,September,2016
2568,Lake,0.0,September,2016
2569,Lassen,0.04,September,2016
2570,Los Angeles,0.01,September,2016
2571,Madera,0.08,September,2016
2572,Marin,0.0,September,2016
2573,Mariposa,0.05,September,2016
2574,Mendocino,0.02,September,2016
2575,Merced,0.0,September,2016
2576,Modoc,0.07,September,2016
2577,Mono,0.28,September,2016
2578,Monterey,0.0,September,2016
2579,Napa,0.0,September,2016
2580,Nevada,0.04,September,2016
2581,Orange,0.04,September,2016
2582,Placer,0.06,September,2016
2583,Plumas,0.08,September,2016
2584,Riverside,0.49,September,2016
2585,Sacramento,0.0,September,2016
2586,San Benito,0.0,September,2016
2587,San Bernardino,0.18,September,2016
2588,San Diego,0.7,September,2016
2589,San Francisco,0.0,September,2016
2590,San Joaquin,0.0,September,2016
2591,San Luis Obispo,0.0,September,2016
2592,San Mateo,0.0,September,2016
2593,Santa Barbara,0.0,September,2016
2594,Santa Clara,0.0,September,2016
2595,Santa Cruz,0.01,September,2016
2596,Shasta,0.01,September,2016
2597,Sierra,0.05,September,2016
2598,Siskiyou,0.08,September,2016
2599,Solano,0.0,September,2016
2600,Sonoma,0.0,September,2016
2601,Stanislaus,0.0,September,2016
2602,Sutter,0.0,September,2016
2603,Tehama,0.02,September,2016
2604,Trinity,0.02,September,2016
2605,Tulare,0.0,September,2016
2606,Tuolumne,0.17,September,2016
2607,Ventura,0.0,September,2016
2608,Yolo,0.0,September,2016
2609,Yuba,0.01,September,2016
2610,Alameda,3.65,October,2016
2611,Alpine,8.87,October,2016
2612,Amador,7.44,October,2016
2613,Butte,9.1,October,2016
2614,Calaveras,7.31,October,2016
2615,Colusa,2.73,October,2016
2616,Contra Costa,3.05,October,2016
2617,Del Norte,22.7,October,2016
2618,El Dorado,10.29,October,2016
2619,Fresno,1.78,October,2016
2620,Glenn,2.94,October,2016
2621,Humboldt,15.75,October,2016
2622,Imperial,0.06,October,2016
2623,Inyo,0.31,October,2016
2624,Kern,0.42,October,2016
2625,Kings,0.74,October,2016
2626,Lake,7.48,October,2016
2627,Lassen,3.71,October,2016
2628,Los Angeles,0.48,October,2016
2629,Madera,2.44,October,2016
2630,Marin,6.33,October,2016
2631,Mariposa,4.5,October,2016
2632,Mendocino,9.32,October,2016
2633,Merced,1.63,October,2016
2634,Modoc,2.61,October,2016
2635,Mono,2.53,October,2016
2636,Monterey,2.31,October,2016
2637,Napa,5.39,October,2016
2638,Nevada,12.31,October,2016
2639,Orange,0.63,October,2016
2640,Placer,10.95,October,2016
2641,Plumas,8.86,October,2016
2642,Riverside,0.37,October,2016
2643,Sacramento,3.91,October,2016
2644,San Benito,2.0,October,2016
2645,San Bernardino,0.53,October,2016
2646,San Diego,0.17,October,2016
2647,San Francisco,3.63,October,2016
2648,San Joaquin,2.86,October,2016
2649,San Luis Obispo,1.74,October,2016
2650,San Mateo,4.78,October,2016
2651,Santa Barbara,1.11,October,2016
2652,Santa Clara,3.96,October,2016
2653,Santa Cruz,5.4,October,2016
2654,Shasta,9.56,October,2016
2655,Sierra,11.85,October,2016
2656,Siskiyou,10.35,October,2016
2657,Solano,2.94,October,2016
2658,Sonoma,8.13,October,2016
2659,Stanislaus,2.54,October,2016
2660,Sutter,2.65,October,2016
2661,Tehama,7.15,October,2016
2662,Trinity,14.03,October,2016
2663,Tulare,1.29,October,2016
2664,Tuolumne,8.02,October,2016
2665,Ventura,0.71,October,2016
2666,Yolo,2.93,October,2016
2667,Yuba,7.42,October,2016
2668,Alameda,1.48,November,2016
2669,Alpine,1.93,November,2016
2670,Amador,3.49,November,2016
2671,Butte,4.22,November,2016
2672,Calaveras,3.69,November,2016
2673,Colusa,3.12,November,2016
2674,Contra Costa,1.39,November,2016
2675,Del Norte,11.84,November,2016
2676,El Dorado,4.01,November,2016
2677,Fresno,1.4,November,2016
2678,Glenn,3.0,November,2016
2679,Humboldt,8.89,November,2016
2680,Imperial,0.03,November,2016
2681,Inyo,0.18,November,2016
2682,Kern,0.73,November,2016
2683,Kings,0.87,November,2016
2684,Lake,5.18,November,2016
2685,Lassen,1.56,November,2016
2686,Los Angeles,1.08,November,2016
2687,Madera,1.71,November,2016
2688,Marin,4.04,November,2016
2689,Mariposa,2.28,November,2016
2690,Mendocino,7.65,November,2016
2691,Merced,0.8,November,2016
2692,Modoc,1.19,November,2016
2693,Mono,0.46,November,2016
2694,Monterey,1.95,November,2016
2695,Napa,2.74,November,2016
2696,Nevada,5.48,November,2016
2697,Orange,1.2,November,2016
2698,Placer,4.25,November,2016
2699,Plumas,3.76,November,2016
2700,Riverside,0.52,November,2016
2701,Sacramento,1.57,November,2016
2702,San Benito,1.52,November,2016
2703,San Bernardino,0.24,November,2016
2704,San Diego,1.17,November,2016
2705,San Francisco,2.31,November,2016
2706,San Joaquin,1.43,November,2016
2707,San Luis Obispo,1.67,November,2016
2708,San Mateo,2.51,November,2016
2709,Santa Barbara,1.51,November,2016
2710,Santa Clara,2.26,November,2016
2711,Santa Cruz,3.05,November,2016
2712,Shasta,5.82,November,2016
2713,Sierra,4.13,November,2016
2714,Siskiyou,3.98,November,2016
2715,Solano,1.55,November,2016
2716,Sonoma,5.1,November,2016
2717,Stanislaus,1.2,November,2016
2718,Sutter,1.59,November,2016
2719,Tehama,5.1,November,2016
2720,Trinity,7.35,November,2016
2721,Tulare,1.07,November,2016
2722,Tuolumne,2.88,November,2016
2723,Ventura,1.15,November,2016
2724,Yolo,1.65,November,2016
2725,Yuba,3.6,November,2016
2726,Alameda,3.5,December,2016
2727,Alpine,6.71,December,2016
2728,Amador,6.3,December,2016
2729,Butte,9.88,December,2016
2730,Calaveras,6.39,December,2016
2731,Colusa,3.98,December,2016
2732,Contra Costa,3.36,December,2016
2733,Del Norte,16.58,December,2016
2734,El Dorado,8.23,December,2016
2735,Fresno,3.49,December,2016
2736,Glenn,4.49,December,2016
2737,Humboldt,11.05,December,2016
2738,Imperial,1.39,December,2016
2739,Inyo,0.87,December,2016
2740,Kern,2.56,December,2016
2741,Kings,1.33,December,2016
2742,Lake,9.39,December,2016
2743,Lassen,4.08,December,2016
2744,Los Angeles,4.03,December,2016
2745,Madera,4.61,December,2016
2746,Marin,7.07,December,2016
2747,Mariposa,6.82,December,2016
2748,Mendocino,10.19,December,2016
2749,Merced,1.71,December,2016
2750,Modoc,3.26,December,2016
2751,Mono,2.26,December,2016
2752,Monterey,2.73,December,2016
2753,Napa,5.84,December,2016
2754,Nevada,11.22,December,2016
2755,Orange,4.35,December,2016
2756,Placer,9.75,December,2016
2757,Plumas,8.39,December,2016
2758,Riverside,2.81,December,2016
2759,Sacramento,3.23,December,2016
2760,San Benito,1.89,December,2016
2761,San Bernardino,2.1,December,2016
2762,San Diego,4.2,December,2016
2763,San Francisco,5.54,December,2016
2764,San Joaquin,2.31,December,2016
2765,San Luis Obispo,2.75,December,2016
2766,San Mateo,5.4,December,2016
2767,Santa Barbara,3.31,December,2016
2768,Santa Clara,4.19,December,2016
2769,Santa Cruz,7.03,December,2016
2770,Shasta,8.33,December,2016
2771,Sierra,10.55,December,2016
2772,Siskiyou,6.44,December,2016
2773,Solano,3.8,December,2016
2774,Sonoma,7.92,December,2016
2775,Stanislaus,2.28,December,2016
2776,Sutter,3.14,December,2016
2777,Tehama,7.33,December,2016
2778,Trinity,10.07,December,2016
2779,Tulare,4.65,December,2016
2780,Tuolumne,8.33,December,2016
2781,Ventura,4.65,December,2016
2782,Yolo,3.7,December,2016
2783,Yuba,7.68,December,2016
2784,Alameda,9.38,January,2017
2785,Alpine,22.13,January,2017
2786,Amador,18.68,January,2017
2787,Butte,16.25,January,2017
2788,Calaveras,17.72,January,2017
2789,Colusa,10.07,January,2017
2790,Contra Costa,10.68,January,2017
2791,Del Norte,19.87,January,2017
2792,El Dorado,24.56,January,2017
2793,Fresno,12.17,January,2017
2794,Glenn,10.5,January,2017
2795,Humboldt,18.42,January,2017
2796,Imperial,1.11,January,2017
2797,Inyo,3.87,January,2017
2798,Kern,5.12,January,2017
2799,Kings,3.74,January,2017
2800,Lake,22.13,January,2017
2801,Lassen,7.83,January,2017
2802,Los Angeles,7.83,January,2017
2803,Madera,11.94,January,2017
2804,Marin,17.01,January,2017
2805,Mariposa,14.89,January,2017
2806,Mendocino,20.27,January,2017
2807,Merced,5.81,January,2017
2808,Modoc,4.59,January,2017
2809,Mono,10.09,January,2017
2810,Monterey,12.07,January,2017
2811,Napa,17.81,January,2017
2812,Nevada,26.44,January,2017
2813,Orange,8.31,January,2017
2814,Placer,25.03,January,2017
2815,Plumas,20.55,January,2017
2816,Riverside,4.09,January,2017
2817,Sacramento,10.18,January,2017
2818,San Benito,9.17,January,2017
2819,San Bernardino,2.91,January,2017
2820,San Diego,5.78,January,2017
2821,San Francisco,10.63,January,2017
2822,San Joaquin,7.4,January,2017
2823,San Luis Obispo,10.07,January,2017
2824,San Mateo,13.98,January,2017
2825,Santa Barbara,8.75,January,2017
2826,Santa Clara,12.68,January,2017
2827,Santa Cruz,19.27,January,2017
2828,Shasta,14.71,January,2017
2829,Sierra,25.17,January,2017
2830,Siskiyou,10.61,January,2017
2831,Solano,12.48,January,2017
2832,Sonoma,19.58,January,2017
2833,Stanislaus,6.98,January,2017
2834,Sutter,9.03,January,2017
2835,Tehama,11.81,January,2017
2836,Trinity,18.3,January,2017
2837,Tulare,12.91,January,2017
2838,Tuolumne,22.84,January,2017
2839,Ventura,10.18,January,2017
2840,Yolo,12.72,January,2017
2841,Yuba,17.58,January,2017
2842,Alameda,7.41,February,2017
2843,Alpine,15.58,February,2017
2844,Amador,16.23,February,2017
2845,Butte,15.79,February,2017
2846,Calaveras,15.63,February,2017
2847,Colusa,8.79,February,2017
2848,Contra Costa,7.61,February,2017
2849,Del Norte,22.11,February,2017
2850,El Dorado,20.83,February,2017
2851,Fresno,7.34,February,2017
2852,Glenn,9.55,February,2017
2853,Humboldt,20.69,February,2017
2854,Imperial,0.94,February,2017
2855,Inyo,1.89,February,2017
2856,Kern,3.05,February,2017
2857,Kings,2.57,February,2017
2858,Lake,17.09,February,2017
2859,Lassen,7.03,February,2017
2860,Los Angeles,4.64,February,2017
2861,Madera,8.14,February,2017
2862,Marin,13.84,February,2017
2863,Mariposa,11.57,February,2017
2864,Mendocino,17.66,February,2017
2865,Merced,3.73,February,2017
2866,Modoc,4.44,February,2017
2867,Mono,5.85,February,2017
2868,Monterey,7.6,February,2017
2869,Napa,13.0,February,2017
2870,Nevada,23.27,February,2017
2871,Orange,3.92,February,2017
2872,Placer,21.21,February,2017
2873,Plumas,19.04,February,2017
2874,Riverside,2.23,February,2017
2875,Sacramento,8.19,February,2017
2876,San Benito,5.06,February,2017
2877,San Bernardino,1.3,February,2017
2878,San Diego,4.78,February,2017
2879,San Francisco,9.26,February,2017
2880,San Joaquin,5.52,February,2017
2881,San Luis Obispo,6.91,February,2017
2882,San Mateo,10.91,February,2017
2883,Santa Barbara,9.26,February,2017
2884,Santa Clara,9.68,February,2017
2885,Santa Cruz,14.61,February,2017
2886,Shasta,13.88,February,2017
2887,Sierra,22.8,February,2017
2888,Siskiyou,11.9,February,2017
2889,Solano,9.13,February,2017
2890,Sonoma,15.74,February,2017
2891,Stanislaus,4.92,February,2017
2892,Sutter,7.47,February,2017
2893,Tehama,11.25,February,2017
2894,Trinity,18.77,February,2017
2895,Tulare,7.37,February,2017
2896,Tuolumne,17.66,February,2017
2897,Ventura,9.24,February,2017
2898,Yolo,9.34,February,2017
2899,Yuba,16.43,February,2017
2900,Alameda,2.65,March,2017
2901,Alpine,4.79,March,2017
2902,Amador,4.71,March,2017
2903,Butte,5.65,March,2017
2904,Calaveras,4.18,March,2017
2905,Colusa,2.32,March,2017
2906,Contra Costa,2.73,March,2017
2907,Del Norte,13.67,March,2017
2908,El Dorado,5.6,March,2017
2909,Fresno,1.67,March,2017
2910,Glenn,2.52,March,2017
2911,Humboldt,10.95,March,2017
2912,Imperial,0.04,March,2017
2913,Inyo,0.06,March,2017
2914,Kern,0.45,March,2017
2915,Kings,0.61,March,2017
2916,Lake,4.67,March,2017
2917,Lassen,2.41,March,2017
2918,Los Angeles,0.28,March,2017
2919,Madera,2.34,March,2017
2920,Marin,4.45,March,2017
2921,Mariposa,4.14,March,2017
2922,Mendocino,6.24,March,2017
2923,Merced,1.39,March,2017
2924,Modoc,2.19,March,2017
2925,Mono,1.64,March,2017
2926,Monterey,2.01,March,2017
2927,Napa,3.64,March,2017
2928,Nevada,6.55,March,2017
2929,Orange,0.13,March,2017
2930,Placer,6.08,March,2017
2931,Plumas,5.73,March,2017
2932,Riverside,0.06,March,2017
2933,Sacramento,2.66,March,2017
2934,San Benito,1.68,March,2017
2935,San Bernardino,0.04,March,2017
2936,San Diego,0.19,March,2017
2937,San Francisco,4.12,March,2017
2938,San Joaquin,2.01,March,2017
2939,San Luis Obispo,1.44,March,2017
2940,San Mateo,4.0,March,2017
2941,Santa Barbara,0.95,March,2017
2942,Santa Clara,3.23,March,2017
2943,Santa Cruz,5.03,March,2017
2944,Shasta,6.09,March,2017
2945,Sierra,6.05,March,2017
2946,Siskiyou,5.29,March,2017
2947,Solano,3.05,March,2017
2948,Sonoma,4.38,March,2017
2949,Stanislaus,1.8,March,2017
2950,Sutter,2.63,March,2017
2951,Tehama,4.12,March,2017
2952,Trinity,7.92,March,2017
2953,Tulare,1.63,March,2017
2954,Tuolumne,5.39,March,2017
2955,Ventura,0.64,March,2017
2956,Yolo,2.77,March,2017
2957,Yuba,4.78,March,2017
2958,Alameda,2.5,April,2017
2959,Alpine,6.95,April,2017
2960,Amador,5.82,April,2017
2961,Butte,6.4,April,2017
2962,Calaveras,5.63,April,2017
2963,Colusa,2.48,April,2017
2964,Contra Costa,2.57,April,2017
2965,Del Norte,11.46,April,2017
2966,El Dorado,7.45,April,2017
2967,Fresno,3.01,April,2017
2968,Glenn,2.67,April,2017
2969,Humboldt,8.43,April,2017
2970,Imperial,0.0,April,2017
2971,Inyo,0.56,April,2017
2972,Kern,0.25,April,2017
2973,Kings,0.7,April,2017
2974,Lake,5.61,April,2017
2975,Lassen,3.78,April,2017
2976,Los Angeles,0.11,April,2017
2977,Madera,3.25,April,2017
2978,Marin,4.65,April,2017
2979,Mariposa,4.76,April,2017
2980,Mendocino,5.88,April,2017
2981,Merced,1.02,April,2017
2982,Modoc,2.51,April,2017
2983,Mono,2.88,April,2017
2984,Monterey,1.74,April,2017
2985,Napa,3.68,April,2017
2986,Nevada,9.37,April,2017
2987,Orange,0.07,April,2017
2988,Placer,7.91,April,2017
2989,Plumas,8.73,April,2017
2990,Riverside,0.01,April,2017
2991,Sacramento,3.4,April,2017
2992,San Benito,1.22,April,2017
2993,San Bernardino,0.02,April,2017
2994,San Diego,0.01,April,2017
2995,San Francisco,2.9,April,2017
2996,San Joaquin,2.15,April,2017
2997,San Luis Obispo,1.45,April,2017
2998,San Mateo,3.28,April,2017
2999,Santa Barbara,0.58,April,2017
3000,Santa Clara,2.79,April,2017
3001,Santa Cruz,4.06,April,2017
3002,Shasta,6.67,April,2017
3003,Sierra,9.47,April,2017
3004,Siskiyou,4.81,April,2017
3005,Solano,2.86,April,2017
3006,Sonoma,5.3,April,2017
3007,Stanislaus,1.55,April,2017
3008,Sutter,2.62,April,2017
3009,Tehama,5.04,April,2017
3010,Trinity,8.72,April,2017
3011,Tulare,2.35,April,2017
3012,Tuolumne,7.64,April,2017
3013,Ventura,0.24,April,2017
3014,Yolo,2.9,April,2017
3015,Yuba,6.06,April,2017
3016,Alameda,0.03,May,2017
3017,Alpine,1.44,May,2017
3018,Amador,0.74,May,2017
3019,Butte,0.38,May,2017
3020,Calaveras,0.54,May,2017
3021,Colusa,0.07,May,2017
3022,Contra Costa,0.03,May,2017
3023,Del Norte,2.31,May,2017
3024,El Dorado,1.08,May,2017
3025,Fresno,0.51,May,2017
3026,Glenn,0.09,May,2017
3027,Humboldt,1.4,May,2017
3028,Imperial,0.12,May,2017
3029,Inyo,0.39,May,2017
3030,Kern,0.18,May,2017
3031,Kings,0.34,May,2017
3032,Lake,0.03,May,2017
3033,Lassen,0.53,May,2017
3034,Los Angeles,0.36,May,2017
3035,Madera,0.33,May,2017
3036,Marin,0.07,May,2017
3037,Mariposa,0.45,May,2017
3038,Mendocino,0.27,May,2017
3039,Merced,0.12,May,2017
3040,Modoc,0.62,May,2017
3041,Mono,0.94,May,2017
3042,Monterey,0.11,May,2017
3043,Napa,0.03,May,2017
3044,Nevada,0.8,May,2017
3045,Orange,0.39,May,2017
3046,Placer,1.08,May,2017
3047,Plumas,0.62,May,2017
3048,Riverside,0.22,May,2017
3049,Sacramento,0.12,May,2017
3050,San Benito,0.11,May,2017
3051,San Bernardino,0.19,May,2017
3052,San Diego,1.15,May,2017
3053,San Francisco,0.01,May,2017
3054,San Joaquin,0.08,May,2017
3055,San Luis Obispo,0.36,May,2017
3056,San Mateo,0.01,May,2017
3057,Santa Barbara,0.39,May,2017
3058,Santa Clara,0.06,May,2017
3059,Santa Cruz,0.05,May,2017
3060,Shasta,0.48,May,2017
3061,Sierra,1.02,May,2017
3062,Siskiyou,0.76,May,2017
3063,Solano,0.05,May,2017
3064,Sonoma,0.06,May,2017
3065,Stanislaus,0.12,May,2017
3066,Sutter,0.14,May,2017
3067,Tehama,0.47,May,2017
3068,Trinity,0.57,May,2017
3069,Tulare,0.56,May,2017
3070,Tuolumne,0.89,May,2017
3071,Ventura,0.22,May,2017
3072,Yolo,0.1,May,2017
3073,Yuba,0.3,May,2017
3074,Alameda,0.04,June,2017
3075,Alpine,0.7,June,2017
3076,Amador,0.69,June,2017
3077,Butte,0.92,June,2017
3078,Calaveras,0.39,June,2017
3079,Colusa,0.63,June,2017
3080,Contra Costa,0.08,June,2017
3081,Del Norte,1.64,June,2017
3082,El Dorado,0.56,June,2017
3083,Fresno,0.09,June,2017
3084,Glenn,0.17,June,2017
3085,Humboldt,0.79,June,2017
3086,Imperial,0.0,June,2017
3087,Inyo,0.01,June,2017
3088,Kern,0.01,June,2017
3089,Kings,0.01,June,2017
3090,Lake,0.28,June,2017
3091,Lassen,0.66,June,2017
3092,Los Angeles,0.03,June,2017
3093,Madera,0.14,June,2017
3094,Marin,0.3,June,2017
3095,Mariposa,0.29,June,2017
3096,Mendocino,0.26,June,2017
3097,Merced,0.02,June,2017
3098,Modoc,0.96,June,2017
