City_ID,County,Temperature (F),Month,Year
2811,Napa,53.4,January,2017
2812,Nevada,43.3,January,2017
2813,Orange,63.3,January,2017
2814,Placer,44.7,January,2017
2815,Plumas,37.4,January,2017
2816,Riverside,59.7,January,2017
2817,Sacramento,53.9,January,2017
2818,San Benito,54.0,January,2017
2819,San Bernardino,55.0,January,2017
2820,San Diego,59.8,January,2017
2821,San Francisco,55.0,January,2017
2822,San Joaquin,55.0,January,2017
2823,San Luis Obispo,57.4,January,2017
2824,San Mateo,55.5,January,2017
2825,Santa Barbara,57.8,January,2017
2826,Santa Clara,53.6,January,2017
2827,Santa Cruz,56.3,January,2017
2828,Shasta,45.4,January,2017
2829,Sierra,38.2,January,2017
2830,Siskiyou,38.8,January,2017
2831,Solano,54.3,January,2017
2832,Sonoma,54.1,January,2017
2833,Stanislaus,54.6,January,2017
2834,Sutter,54.0,January,2017
2835,Tehama,49.5,January,2017
2836,Trinity,42.8,January,2017
2837,Tulare,45.2,January,2017
2838,Tuolumne,42.7,January,2017
2839,Ventura,55.4,January,2017
2840,Yolo,54.3,January,2017
2841,Yuba,51.1,January,2017
2842,Alameda,58.2,February,2017
2843,Alpine,39.4,February,2017
2844,Amador,53.4,February,2017
2845,Butte,55.7,February,2017
2846,Calaveras,55.0,February,2017
2847,Colusa,58.0,February,2017
2848,Contra Costa,59.1,February,2017
2849,Del Norte,45.9,February,2017
2850,El Dorado,48.3,February,2017
2851,Fresno,52.5,February,2017
2852,Glenn,56.2,February,2017
2853,Humboldt,51.0,February,2017
2854,Imperial,74.0,February,2017
2855,Inyo,55.8,February,2017
2856,Kern,59.5,February,2017
2857,Kings,61.5,February,2017
2858,Lake,51.5,February,2017
2859,Lassen,42.1,February,2017
2860,Los Angeles,60.3,February,2017
2861,Madera,53.7,February,2017
2862,Marin,56.4,February,2017
2863,Mariposa,51.7,February,2017
2864,Mendocino,52.4,February,2017
2865,Merced,60.8,February,2017
2866,Modoc,42.6,February,2017
2867,Mono,40.7,February,2017
2868,Monterey,59.3,February,2017
2869,Napa,57.0,February,2017
2870,Nevada,47.0,February,2017
2871,Orange,64.5,February,2017
2872,Placer,48.4,February,2017
2873,Plumas,42.2,February,2017
2874,Riverside,66.9,February,2017
2875,Sacramento,60.5,February,2017
2876,San Benito,57.2,February,2017
2877,San Bernardino,63.5,February,2017
2878,San Diego,64.2,February,2017
2879,San Francisco,58.5,February,2017
2880,San Joaquin,61.6,February,2017
2881,San Luis Obispo,58.6,February,2017
2882,San Mateo,58.3,February,2017
2883,Santa Barbara,58.0,February,2017
2884,Santa Clara,57.1,February,2017
2885,Santa Cruz,58.6,February,2017
2886,Shasta,50.1,February,2017
2887,Sierra,42.0,February,2017
2888,Siskiyou,43.6,February,2017
2889,Solano,59.7,February,2017
2890,Sonoma,56.6,February,2017
2891,Stanislaus,60.4,February,2017
2892,Sutter,60.3,February,2017
2893,Tehama,53.1,February,2017
2894,Trinity,47.1,February,2017
2895,Tulare,50.7,February,2017
2896,Tuolumne,46.4,February,2017
2897,Ventura,57.0,February,2017
2898,Yolo,59.6,February,2017
2899,Yuba,56.6,February,2017
2900,Alameda,65.4,March,2017
2901,Alpine,49.0,March,2017
2902,Amador,62.3,March,2017
2903,Butte,64.3,March,2017
2904,Calaveras,63.1,March,2017
2905,Colusa,66.4,March,2017
2906,Contra Costa,66.9,March,2017
2907,Del Norte,51.9,March,2017
2908,El Dorado,57.4,March,2017
2909,Fresno,61.2,March,2017
2910,Glenn,64.0,March,2017
2911,Humboldt,57.0,March,2017
2912,Imperial,85.0,March,2017
2913,Inyo,68.7,March,2017
2914,Kern,68.4,March,2017
2915,Kings,69.9,March,2017
2916,Lake,60.6,March,2017
2917,Lassen,51.7,March,2017
2918,Los Angeles,70.7,March,2017
2919,Madera,61.6,March,2017
2920,Marin,62.8,March,2017
2921,Mariposa,60.3,March,2017
2922,Mendocino,59.7,March,2017
2923,Merced,69.0,March,2017
2924,Modoc,51.0,March,2017
2925,Mono,51.6,March,2017
2926,Monterey,67.3,March,2017
2927,Napa,66.1,March,2017
2928,Nevada,56.0,March,2017
2929,Orange,73.3,March,2017
2930,Placer,57.5,March,2017
2931,Plumas,51.6,March,2017
2932,Riverside,78.0,March,2017
2933,Sacramento,68.6,March,2017
2934,San Benito,65.1,March,2017
2935,San Bernardino,75.0,March,2017
2936,San Diego,73.7,March,2017
2937,San Francisco,64.2,March,2017
2938,San Joaquin,69.4,March,2017
2939,San Luis Obispo,67.7,March,2017
2940,San Mateo,64.2,March,2017
2941,Santa Barbara,66.9,March,2017
2942,Santa Clara,65.1,March,2017
2943,Santa Cruz,66.0,March,2017
2944,Shasta,58.4,March,2017
2945,Sierra,52.0,March,2017
2946,Siskiyou,51.5,March,2017
2947,Solano,68.0,March,2017
2948,Sonoma,64.5,March,2017
2949,Stanislaus,68.2,March,2017
2950,Sutter,68.8,March,2017
2951,Tehama,61.6,March,2017
2952,Trinity,55.5,March,2017
2953,Tulare,59.3,March,2017
2954,Tuolumne,55.0,March,2017
2955,Ventura,66.9,March,2017
2956,Yolo,68.0,March,2017
2957,Yuba,65.5,March,2017
2958,Alameda,66.8,April,2017
2959,Alpine,49.0,April,2017
2960,Amador,64.1,April,2017
2961,Butte,65.5,April,2017
2962,Calaveras,65.1,April,2017
2963,Colusa,68.6,April,2017
2964,Contra Costa,68.3,April,2017
2965,Del Norte,54.2,April,2017
2966,El Dorado,58.3,April,2017
2967,Fresno,64.1,April,2017
2968,Glenn,66.1,April,2017
2969,Humboldt,59.2,April,2017
2970,Imperial,89.4,April,2017
2971,Inyo,72.3,April,2017
2972,Kern,72.9,April,2017
2973,Kings,75.0,April,2017
2974,Lake,61.0,April,2017
2975,Lassen,53.2,April,2017
2976,Los Angeles,73.8,April,2017
2977,Madera,64.8,April,2017
2978,Marin,62.3,April,2017
2979,Mariposa,63.2,April,2017
2980,Mendocino,60.4,April,2017
2981,Merced,71.8,April,2017
2982,Modoc,53.2,April,2017
2983,Mono,53.2,April,2017
2984,Monterey,69.2,April,2017
2985,Napa,67.3,April,2017
2986,Nevada,57.0,April,2017
2987,Orange,75.8,April,2017
2988,Placer,58.8,April,2017
2989,Plumas,52.5,April,2017
2990,Riverside,81.9,April,2017
2991,Sacramento,71.0,April,2017
2992,San Benito,67.4,April,2017
2993,San Bernardino,78.8,April,2017
2994,San Diego,76.2,April,2017
2995,San Francisco,64.8,April,2017
2996,San Joaquin,71.8,April,2017
2997,San Luis Obispo,70.8,April,2017
2998,San Mateo,65.1,April,2017
2999,Santa Barbara,69.7,April,2017
3000,Santa Clara,66.0,April,2017
3001,Santa Cruz,66.8,April,2017
3002,Shasta,60.6,April,2017
3003,Sierra,52.2,April,2017
3004,Siskiyou,53.0,April,2017
3005,Solano,69.7,April,2017
3006,Sonoma,64.4,April,2017
3007,Stanislaus,70.3,April,2017
3008,Sutter,71.6,April,2017
3009,Tehama,63.3,April,2017
3010,Trinity,57.7,April,2017
3011,Tulare,62.3,April,2017
3012,Tuolumne,56.2,April,2017
3013,Ventura,70.0,April,2017
3014,Yolo,70.0,April,2017
3015,Yuba,66.9,April,2017
3016,Alameda,74.9,May,2017
3017,Alpine,59.4,May,2017
3018,Amador,76.6,May,2017
3019,Butte,81.1,May,2017
3020,Calaveras,77.2,May,2017
3021,Colusa,83.4,May,2017
3022,Contra Costa,77.5,May,2017
3023,Del Norte,67.9,May,2017
3024,El Dorado,70.9,May,2017
3025,Fresno,73.7,May,2017
3026,Glenn,81.5,May,2017
3027,Humboldt,69.1,May,2017
3028,Imperial,94.0,May,2017
3029,Inyo,81.1,May,2017
3030,Kern,80.9,May,2017
3031,Kings,85.0,May,2017
3032,Lake,75.3,May,2017
3033,Lassen,67.9,May,2017
3034,Los Angeles,76.5,May,2017
3035,Madera,74.8,May,2017
3036,Marin,67.9,May,2017
3037,Mariposa,74.0,May,2017
3038,Mendocino,71.8,May,2017
3039,Merced,82.6,May,2017
3040,Modoc,68.4,May,2017
3041,Mono,63.0,May,2017
3042,Monterey,75.8,May,2017
3043,Napa,78.3,May,2017
3044,Nevada,70.8,May,2017
3045,Orange,74.4,May,2017
3046,Placer,72.0,May,2017
3047,Plumas,68.1,May,2017
3048,Riverside,86.4,May,2017
3049,Sacramento,83.1,May,2017
3050,San Benito,76.3,May,2017
3051,San Bernardino,86.0,May,2017
3052,San Diego,77.1,May,2017
3053,San Francisco,66.8,May,2017
3054,San Joaquin,83.7,May,2017
3055,San Luis Obispo,76.6,May,2017
3056,San Mateo,68.8,May,2017
3057,Santa Barbara,72.1,May,2017
3058,Santa Clara,73.5,May,2017
3059,Santa Cruz,69.9,May,2017
3060,Shasta,77.3,May,2017
3061,Sierra,66.6,May,2017
3062,Siskiyou,69.3,May,2017
3063,Solano,80.1,May,2017
3064,Sonoma,72.8,May,2017
3065,Stanislaus,81.8,May,2017
3066,Sutter,85.8,May,2017
3067,Tehama,79.3,May,2017
3068,Trinity,73.7,May,2017
3069,Tulare,71.2,May,2017
3070,Tuolumne,66.9,May,2017
3071,Ventura,72.2,May,2017
3072,Yolo,83.2,May,2017
3073,Yuba,81.3,May,2017
3074,Alameda,81.2,June,2017
3075,Alpine,69.3,June,2017
3076,Amador,86.0,June,2017
3077,Butte,88.2,June,2017
3078,Calaveras,86.1,June,2017
3079,Colusa,91.2,June,2017
3080,Contra Costa,84.4,June,2017
3081,Del Norte,72.2,June,2017
3082,El Dorado,80.5,June,2017
3083,Fresno,84.8,June,2017
3084,Glenn,89.1,June,2017
3085,Humboldt,74.9,June,2017
3086,Imperial,106.6,June,2017
3087,Inyo,94.2,June,2017
3088,Kern,92.4,June,2017
3089,Kings,95.0,June,2017
3090,Lake,83.8,June,2017
3091,Lassen,77.1,June,2017
3092,Los Angeles,86.8,June,2017
3093,Madera,85.3,June,2017
3094,Marin,71.8,June,2017
3095,Mariposa,84.5,June,2017
3096,Mendocino,78.6,June,2017
3097,Merced,91.3,June,2017
3098,Modoc,77.0,June,2017
3099,Mono,75.1,June,2017
3100,Monterey,83.9,June,2017
3101,Napa,85.9,June,2017
3102,Nevada,79.8,June,2017
3103,Orange,80.7,June,2017
3104,Placer,81.0,June,2017
3105,Plumas,76.5,June,2017
3106,Riverside,99.6,June,2017
3107,Sacramento,91.4,June,2017
3108,San Benito,85.3,June,2017
3109,San Bernardino,99.7,June,2017
3110,San Diego,88.3,June,2017
3111,San Francisco,70.2,June,2017
3112,San Joaquin,91.9,June,2017
3113,San Luis Obispo,87.3,June,2017
3114,San Mateo,72.3,June,2017
3115,Santa Barbara,79.6,June,2017
3116,Santa Clara,81.1,June,2017
3117,Santa Cruz,76.4,June,2017
3118,Shasta,84.6,June,2017
3119,Sierra,75.6,June,2017
3120,Siskiyou,76.0,June,2017
3121,Solano,87.1,June,2017
3122,Sonoma,78.6,June,2017
3123,Stanislaus,90.5,June,2017
3124,Sutter,93.3,June,2017
3125,Tehama,87.3,June,2017
3126,Trinity,81.4,June,2017
3127,Tulare,82.2,June,2017
3128,Tuolumne,76.9,June,2017
3129,Ventura,81.3,June,2017
3130,Yolo,90.9,June,2017
3131,Yuba,89.8,June,2017
3132,Alameda,86.8,July,2017
3133,Alpine,77.6,July,2017
3134,Amador,94.7,July,2017
3135,Butte,96.2,July,2017
3136,Calaveras,94.4,July,2017
3137,Colusa,97.7,July,2017
3138,Contra Costa,90.0,July,2017
3139,Del Norte,82.2,July,2017
3140,El Dorado,89.3,July,2017
3141,Fresno,91.9,July,2017
3142,Glenn,96.4,July,2017
3143,Humboldt,82.5,July,2017
3144,Imperial,108.5,July,2017
3145,Inyo,99.4,July,2017
3146,Kern,98.2,July,2017
3147,Kings,100.9,July,2017
3148,Lake,92.3,July,2017
3149,Lassen,87.7,July,2017
3150,Los Angeles,91.9,July,2017
3151,Madera,92.7,July,2017
3152,Marin,75.2,July,2017
3153,Mariposa,92.3,July,2017
3154,Mendocino,86.3,July,2017
3155,Merced,97.7,July,2017
3156,Modoc,88.5,July,2017
3157,Mono,82.8,July,2017
3158,Monterey,89.3,July,2017
3159,Napa,92.2,July,2017
3160,Nevada,88.6,July,2017
3161,Orange,85.6,July,2017
3162,Placer,89.6,July,2017
3163,Plumas,86.0,July,2017
3164,Riverside,102.3,July,2017
3165,Sacramento,98.2,July,2017
3166,San Benito,91.9,July,2017
3167,San Bernardino,102.9,July,2017
3168,San Diego,92.4,July,2017
3169,San Francisco,71.1,July,2017
3170,San Joaquin,98.0,July,2017
3171,San Luis Obispo,92.4,July,2017
3172,San Mateo,75.5,July,2017
3173,Santa Barbara,85.2,July,2017
3174,Santa Clara,86.4,July,2017
3175,Santa Cruz,78.5,July,2017
3176,Shasta,94.5,July,2017
3177,Sierra,84.2,July,2017
3178,Siskiyou,87.3,July,2017
3179,Solano,92.7,July,2017
3180,Sonoma,83.5,July,2017
3181,Stanislaus,97.1,July,2017
3182,Sutter,99.4,July,2017
3183,Tehama,95.6,July,2017
3184,Trinity,91.1,July,2017
3185,Tulare,89.0,July,2017
3186,Tuolumne,85.0,July,2017
3187,Ventura,87.4,July,2017
3188,Yolo,97.1,July,2017
3189,Yuba,97.2,July,2017
3190,Alameda,84.0,August,2017
3191,Alpine,75.5,August,2017
3192,Amador,92.8,August,2017
3193,Butte,94.8,August,2017
3194,Calaveras,92.6,August,2017
3195,Colusa,97.4,August,2017
3196,Contra Costa,87.2,August,2017
3197,Del Norte,83.6,August,2017
3198,El Dorado,87.8,August,2017
3199,Fresno,89.8,August,2017
3200,Glenn,95.6,August,2017
3201,Humboldt,84.9,August,2017
3202,Imperial,107.7,August,2017
3203,Inyo,95.5,August,2017
3204,Kern,95.9,August,2017
3205,Kings,99.8,August,2017
3206,Lake,92.5,August,2017
3207,Lassen,86.6,August,2017
3208,Los Angeles,90.1,August,2017
3209,Madera,90.2,August,2017
3210,Marin,73.5,August,2017
3211,Mariposa,90.0,August,2017
3212,Mendocino,87.4,August,2017
3213,Merced,95.1,August,2017
3214,Modoc,86.9,August,2017
3215,Mono,79.1,August,2017
3216,Monterey,87.8,August,2017
3217,Napa,90.3,August,2017
3218,Nevada,87.7,August,2017
3219,Orange,85.6,August,2017
3220,Placer,88.5,August,2017
3221,Plumas,85.9,August,2017
3222,Riverside,100.7,August,2017
3223,Sacramento,95.6,August,2017
3224,San Benito,90.4,August,2017
3225,San Bernardino,99.7,August,2017
3226,San Diego,91.2,August,2017
3227,San Francisco,71.8,August,2017
3228,San Joaquin,95.1,August,2017
3229,San Luis Obispo,90.4,August,2017
3230,San Mateo,75.0,August,2017
3231,Santa Barbara,84.4,August,2017
3232,Santa Clara,85.6,August,2017
3233,Santa Cruz,79.2,August,2017
3234,Shasta,94.7,August,2017
3235,Sierra,83.9,August,2017
3236,Siskiyou,87.1,August,2017
3237,Solano,90.3,August,2017
3238,Sonoma,82.3,August,2017
3239,Stanislaus,94.5,August,2017
3240,Sutter,98.1,August,2017
3241,Tehama,95.1,August,2017
3242,Trinity,92.3,August,2017
3243,Tulare,86.8,August,2017
3244,Tuolumne,83.0,August,2017
3245,Ventura,86.5,August,2017
3246,Yolo,95.6,August,2017
3247,Yuba,95.8,August,2017
3248,Alameda,83.0,September,2017
3249,Alpine,64.1,September,2017
3250,Amador,82.7,September,2017
3251,Butte,86.2,September,2017
3252,Calaveras,83.8,September,2017
3253,Colusa,89.1,September,2017
3254,Contra Costa,84.6,September,2017
3255,Del Norte,72.0,September,2017
3256,El Dorado,76.8,September,2017
3257,Fresno,80.6,September,2017
3258,Glenn,87.4,September,2017
3259,Humboldt,77.7,September,2017
3260,Imperial,97.6,September,2017
3261,Inyo,84.5,September,2017
3262,Kern,86.2,September,2017
3263,Kings,91.4,September,2017
3264,Lake,83.0,September,2017
3265,Lassen,73.8,September,2017
3266,Los Angeles,83.2,September,2017
3267,Madera,81.0,September,2017
3268,Marin,76.8,September,2017
3269,Mariposa,79.9,September,2017
3270,Mendocino,80.9,September,2017
3271,Merced,88.2,September,2017
3272,Modoc,74.1,September,2017
3273,Mono,68.3,September,2017
3274,Monterey,85.5,September,2017
3275,Napa,86.5,September,2017
3276,Nevada,77.1,September,2017
3277,Orange,82.7,September,2017
3278,Placer,77.9,September,2017
3279,Plumas,73.7,September,2017
3280,Riverside,91.1,September,2017
3281,Sacramento,88.9,September,2017
3282,San Benito,84.9,September,2017
3283,San Bernardino,89.5,September,2017
3284,San Diego,84.4,September,2017
3285,San Francisco,77.7,September,2017
3286,San Joaquin,89.7,September,2017
3287,San Luis Obispo,84.5,September,2017
3288,San Mateo,79.3,September,2017
3289,Santa Barbara,82.3,September,2017
3290,Santa Clara,83.2,September,2017
3291,Santa Cruz,83.1,September,2017
3292,Shasta,83.2,September,2017
3293,Sierra,71.8,September,2017
3294,Siskiyou,74.3,September,2017
3295,Solano,86.8,September,2017
3296,Sonoma,82.5,September,2017
3297,Stanislaus,88.0,September,2017
3298,Sutter,90.8,September,2017
3299,Tehama,85.3,September,2017
3300,Trinity,79.8,September,2017
3301,Tulare,77.5,September,2017
3302,Tuolumne,73.3,September,2017
3303,Ventura,80.8,September,2017
3304,Yolo,88.9,September,2017
3305,Yuba,86.8,September,2017
3306,Alameda,76.6,October,2017
3307,Alpine,60.2,October,2017
3308,Amador,76.5,October,2017
3309,Butte,78.4,October,2017
3310,Calaveras,76.9,October,2017
3311,Colusa,80.5,October,2017
3312,Contra Costa,78.0,October,2017
3313,Del Norte,64.6,October,2017
3314,El Dorado,71.3,October,2017
3315,Fresno,73.2,October,2017
3316,Glenn,79.0,October,2017
3317,Humboldt,68.4,October,2017
3318,Imperial,93.3,October,2017
3319,Inyo,77.4,October,2017
3320,Kern,80.0,October,2017
3321,Kings,81.7,October,2017
3322,Lake,75.6,October,2017
3323,Lassen,63.1,October,2017
3324,Los Angeles,81.2,October,2017
3325,Madera,73.7,October,2017
3326,Marin,73.4,October,2017
3327,Mariposa,74.0,October,2017
3328,Mendocino,73.8,October,2017
3329,Merced,79.7,October,2017
3330,Modoc,62.8,October,2017
3331,Mono,63.2,October,2017
3332,Monterey,80.2,October,2017
3333,Napa,79.8,October,2017
3334,Nevada,70.6,October,2017
3335,Orange,83.3,October,2017
3336,Placer,71.5,October,2017
3337,Plumas,65.0,October,2017
3338,Riverside,87.3,October,2017
3339,Sacramento,80.7,October,2017
3340,San Benito,78.8,October,2017
3341,San Bernardino,83.7,October,2017
3342,San Diego,83.5,October,2017
3343,San Francisco,73.0,October,2017
3344,San Joaquin,81.7,October,2017
3345,San Luis Obispo,80.6,October,2017
3346,San Mateo,74.4,October,2017
3347,Santa Barbara,79.2,October,2017
3348,Santa Clara,77.4,October,2017
3349,Santa Cruz,77.7,October,2017
3350,Shasta,73.1,October,2017
3351,Sierra,65.4,October,2017
3352,Siskiyou,63.6,October,2017
3353,Solano,80.0,October,2017
3354,Sonoma,77.3,October,2017
3355,Stanislaus,79.7,October,2017
3356,Sutter,82.0,October,2017
3357,Tehama,76.7,October,2017
3358,Trinity,69.5,October,2017
3359,Tulare,71.2,October,2017
3360,Tuolumne,67.9,October,2017
3361,Ventura,79.6,October,2017
3362,Yolo,81.0,October,2017
3363,Yuba,79.4,October,2017
3364,Alameda,63.6,November,2017
3365,Alpine,49.1,November,2017
3366,Amador,60.5,November,2017
3367,Butte,59.5,November,2017
3368,Calaveras,62.4,November,2017
3369,Colusa,62.3,November,2017
3370,Contra Costa,63.8,November,2017
3371,Del Norte,49.4,November,2017
3372,El Dorado,55.7,November,2017
3373,Fresno,62.2,November,2017
3374,Glenn,60.1,November,2017
3375,Humboldt,54.2,November,2017
3376,Imperial,81.8,November,2017
3377,Inyo,66.4,November,2017
3378,Kern,68.5,November,2017
3379,Kings,68.7,November,2017
3380,Lake,56.9,November,2017
3381,Lassen,49.3,November,2017
3382,Los Angeles,71.6,November,2017
3383,Madera,62.4,November,2017
3384,Marin,61.0,November,2017
3385,Mariposa,61.0,November,2017
3386,Mendocino,56.9,November,2017
3387,Merced,67.4,November,2017
3388,Modoc,47.7,November,2017
3389,Mono,53.3,November,2017
3390,Monterey,68.9,November,2017
3391,Napa,62.4,November,2017
3392,Nevada,53.7,November,2017
3393,Orange,75.5,November,2017
3394,Placer,55.3,November,2017
3395,Plumas,48.7,November,2017
3396,Riverside,76.8,November,2017
3397,Sacramento,65.0,November,2017
3398,San Benito,66.1,November,2017
3399,San Bernardino,73.2,November,2017
3400,San Diego,75.2,November,2017
3401,San Francisco,63.4,November,2017
3402,San Joaquin,67.1,November,2017
3403,San Luis Obispo,70.3,November,2017
3404,San Mateo,63.8,November,2017
3405,Santa Barbara,70.4,November,2017
3406,Santa Clara,64.4,November,2017
3407,Santa Cruz,66.7,November,2017
3408,Shasta,53.6,November,2017
3409,Sierra,50.4,November,2017
3410,Siskiyou,47.2,November,2017
3411,Solano,64.2,November,2017
3412,Sonoma,61.7,November,2017
3413,Stanislaus,66.7,November,2017
3414,Sutter,64.4,November,2017
3415,Tehama,57.4,November,2017
3416,Trinity,51.2,November,2017
3417,Tulare,60.5,November,2017
3418,Tuolumne,55.3,November,2017
3419,Ventura,69.9,November,2017
3420,Yolo,64.1,November,2017
3421,Yuba,61.0,November,2017
3422,Alameda,59.9,December,2017
3423,Alpine,48.4,December,2017
3424,Amador,59.8,December,2017
3425,Butte,59.6,December,2017
3426,Calaveras,61.0,December,2017
3427,Colusa,61.9,December,2017
3428,Contra Costa,59.8,December,2017
3429,Del Norte,50.4,December,2017
3430,El Dorado,56.4,December,2017
3431,Fresno,57.2,December,2017
3432,Glenn,61.4,December,2017
3433,Humboldt,52.2,December,2017
3434,Imperial,73.1,December,2017
3435,Inyo,58.8,December,2017
3436,Kern,63.4,December,2017
3437,Kings,61.9,December,2017
3438,Lake,59.3,December,2017
3439,Lassen,45.4,December,2017
3440,Los Angeles,67.4,December,2017
3441,Madera,58.3,December,2017
3442,Marin,60.3,December,2017
3443,Mariposa,59.2,December,2017
3444,Mendocino,56.8,December,2017
3445,Merced,61.5,December,2017
3446,Modoc,46.2,December,2017
3447,Mono,48.7,December,2017
3448,Monterey,66.9,December,2017
3449,Napa,61.2,December,2017
3450,Nevada,54.8,December,2017
3451,Orange,73.9,December,2017
3452,Placer,55.5,December,2017
3453,Plumas,46.7,December,2017
3454,Riverside,69.8,December,2017
3455,Sacramento,61.1,December,2017
3456,San Benito,64.3,December,2017
3457,San Bernardino,64.8,December,2017
3458,San Diego,70.9,December,2017
3459,San Francisco,60.9,December,2017
3460,San Joaquin,62.0,December,2017
3461,San Luis Obispo,68.4,December,2017
3462,San Mateo,61.8,December,2017
3463,Santa Barbara,68.0,December,2017
3464,Santa Clara,62.5,December,2017
3465,Santa Cruz,65.3,December,2017
3466,Shasta,54.0,December,2017
3467,Sierra,49.7,December,2017
3468,Siskiyou,45.5,December,2017
3469,Solano,61.1,December,2017
3470,Sonoma,60.8,December,2017
3471,Stanislaus,61.4,December,2017
