City_ID,Name,Admin unit,County,Acres burned,Lon,Lat,Date extinguished,Date created,Duration (days),Year extinguished,Year,Month created (num),Month
1325,Preston Fire,CAL FIRE TCU,Tuolumne,21.0,-120.420058,37.949747,2019-08-08,2019-08-08,0 days,2019,2019,8,August
1326,W1 McDonald Fire,USFS Lassen National Forest,Lassen,1020.0,-120.275298,40.943799,2019-08-11,2019-08-08,3 days,2019,2019,8,August
1328,Ward Fire,Oregon Department of Forestry,State of Oregon,1301.0,-122.175,42.033,2019-08-18,2019-08-09,9 days,2019,2019,8,August
1329,Heavy Range Fire,Beale Air Force Base,Yolo,33.0,-121.423281,39.171091,2019-08-10,2019-08-10,0 days,2019,2019,8,August
1330,Radio Fire,CAL FIRE/Riverside County Fire Department,Riverside,20.0,-117.004667,33.909792,2019-08-12,2019-08-12,0 days,2019,2019,8,August
1331,Lower Fire,CAL FIRE Shasta-Trinity Unit,Shasta,46.0,-122.54364,40.46968,2019-08-13,2019-08-12,1 days,2019,2019,8,August
1332,Moose Fire,CAL FIRE Mendocino Unit,Mendocino,225.0,-123.195306,39.005262,2019-08-17,2019-08-12,5 days,2019,2019,8,August
1334,Timm Fire ,CAL FIRE Sonoma Lake Napa Unit,Solano,81.0,-121.969167,38.455,2019-08-13,2019-08-13,0 days,2019,2019,8,August
1335,Greenstone Fire ,CAL FIRE Amador El Dorado Unit ,El Dorado,16.0,-120.890556,38.703889,2019-08-14,2019-08-14,0 days,2019,2019,8,August
1336,Spring Fire ,CAL FIRE Sonoma Lake Napa Unit & William Fire Department ,Colusa,20.0,-122.309167,39.088333,2019-08-14,2019-08-14,0 days,2019,2019,8,August
1338,Cottage Fire,CAL FIRE Shasta-Trinity Unit,Shasta,156.0,-122.159393,40.484329,2019-08-17,2019-08-15,2 days,2019,2019,8,August
1340,Border 9 Fire,CAL FIRE San Diego County Fire,San Diego,80.0,-116.760465,32.57394,2019-08-16,2019-08-15,1 days,2019,2019,8,August
1341,Patterson Fire,CAL FIRE Amador-El Dorado Unit,El Dorado,35.0,-120.826165,38.652475,2019-08-16,2019-08-15,1 days,2019,2019,8,August
1342,Border 8 Fire,Unified Command: CAL FIRE and Mexican Fire Agency Consulate Emergency Services Fire Department,Mexico,1507.0,-116.658735,32.573437,2019-08-17,2019-08-16,1 days,2019,2019,8,August
1344,Patterson Fire,CAL FIRE Santa Clara Unit,Alameda,139.0,-121.55867,37.71734,2019-08-21,2019-08-21,0 days,2019,2019,8,August
1345,Mountain Fire,CAL FIRE Shasta-Trinity Unit,Shasta,600.0,-122.241944,40.715556,2019-08-26,2019-08-22,4 days,2019,2019,8,August
1346,Yucca Fire,CAL FIRE/Riverside County Fire Department,Riverside,34.0,-116.857817,33.4506,2019-08-23,2019-08-22,1 days,2019,2019,8,August
1347,Horse Fire,Bureau of Land Management ,Lassen,131.0,-120.544,40.562,2019-08-27,2019-08-24,3 days,2019,2019,8,August
1348,Long Valley Fire ,Bureau of Land Management,Lassen,2438.0,-120.029722,39.892222,2019-08-27,2019-08-24,3 days,2019,2019,8,August
1349,Ivy Fire,CAL FIRE / Riverside County Fire,Riverside,80.0,-117.487578,33.77777348,2019-08-25,2019-08-25,0 days,2019,2019,8,August
1351,Border 10 Fire,CAL FIRE San Diego Unit,"Mexico, San Diego",25.0,-116.873955,32.557546,2019-08-28,2019-08-25,3 days,2019,2019,8,August
1352,Sage Fire,CAL FIRE / Riverside County Fire,Riverside,12.0,-116.914799,33.463991,2019-08-27,2019-08-27,0 days,2019,2019,8,August
1353,R-1 Fire,Bureau of Land Management ,Lassen,3380.0,-120.581,40.593,2019-09-04,2019-08-28,7 days,2019,2019,8,August
1354,Carroll Fire,CAL FIRE Santa Clara Unit,Alameda,19.0,-121.657011,37.718636,2019-08-31,2019-08-31,0 days,2019,2019,8,August
1356,Jolon Fire,CAL FIRE San Benito-Monterey Unit,Monterey,66.0,-120.992914,35.906482,2019-09-02,2019-09-01,1 days,2019,2019,9,September
1357,Snail Fire,Los Padres National Forest,Ventura,279.0,-119.3547,34.71011,2019-09-05,2019-09-01,4 days,2019,2019,9,September
1358,Mines Fire,CAL FIRE Santa Clara Unit,Alameda,11.0,-121.596667,37.545167,2019-09-02,2019-09-02,0 days,2019,2019,9,September
1359,Antelope Fire,CAL FIRE San Benito-Monterey Unit,San Benito,167.0,-120.8405,36.600167,2019-09-03,2019-09-02,1 days,2019,2019,9,September
1360,Telephone Fire,CAL FIRE San Bernardino Unit,San Bernardino,15.0,-117.343833,34.353667,2019-09-06,2019-09-02,4 days,2019,2019,9,September
1361,Country Fire,CAL FIRE Amador - El Dorado Unit,El Dorado,85.0,-120.946657,38.898915,2019-09-06,2019-09-03,3 days,2019,2019,9,September
1362,Deer Fire,CAL FIRE San Mateo-Santa Cruz Unit,Santa Cruz,10.0,-122.07743,37.178353,2019-09-06,2019-09-03,3 days,2019,2019,9,September
1364,Tenaja,CAL FIRE/Riverside County Fire Department ,Riverside,1926.0,-117.273157,33.528469,2019-09-14,2019-09-04,10 days,2019,2019,9,September
1365,Glass Fire,Sonoma-Lake-Napa Unit,Lake,28.0,-122.642572,38.910498,2019-09-05,2019-09-04,1 days,2019,2019,9,September
1366,Foster Fire ,CAL FIRE San Benito Monterey Unit ,San Benito,17.0,-121.39478,36.732866,2019-09-04,2019-09-04,0 days,2019,2019,9,September
1367,Red Bank Fire,CAL FIRE Tehama Glenn Unit ,Tehama,8836.0,-122.64,40.12,2019-09-13,2019-09-05,8 days,2019,2019,9,September
1368,Flood Fire ,CAL FIRE Tuolumne Calaveras Unit,San Joaquin,44.0,-120.945044,38.017138,2019-09-05,2019-09-05,0 days,2019,2019,9,September
1369,Henthorne Fire,USFS Mendocino National Forest ,Trinity,244.0,-123.222196,40.062304,2019-09-18,2019-09-05,13 days,2019,2019,9,September
1370,South Fire,Shasta-Trinity National Forest ,Tehama,5332.0,-122.789,40.109,2019-12-02,2019-09-05,88 days,2019,2019,9,September
1372,Lone Fire,USFS - Modoc National Forest,Modoc,5737.0,-121.056,41.748,2019-09-13,2019-09-06,7 days,2019,2019,9,September
1373,Cow Fire,USFS - Inyo National Forest ,Inyo,1975.0,-118.228,36.284,2019-11-21,2019-09-06,76 days,2019,2019,9,September
1375,Taboose Fire,Inyo National Forest     ,Inyo,10296.0,-118.345,37.034,2019-11-21,2019-09-06,76 days,2019,2019,9,September
1376,Forbestown Fire,CAL FIRE Butte Unit,Butte,58.0,-121.412333,39.470333,2019-09-12,2019-09-06,6 days,2019,2019,9,September
1377,R-6 Fire,Bureau of Land Management - Northern CA District,Lassen,260.0,-120.606,44.734,2019-09-11,2019-09-06,5 days,2019,2019,9,September
1379,Kidder 2 Fire,Klamath National Forest,Siskiyou,227.0,-123.2129356,41.4929742,2019-09-26,2019-09-07,19 days,2019,2019,9,September
1380,Rams Horn Fire,Shasta-Trinity National Forest,Trinity,280.0,-122.634108,41.150392,2019-09-12,2019-09-07,5 days,2019,2019,9,September
1381,Oak Fire,CAL FIRE Sonoma Lake Napa Unit,Lake,53.0,-122.833831,38.955024,2019-09-08,2019-09-07,1 days,2019,2019,9,September
1382,Swedes Fire,CAL FIRE Butte County Fire ,Butte,496.0,-121.412619,39.45296,2019-09-13,2019-09-07,6 days,2019,2019,9,September
1383,Duzel Fire,CAL FIRE Siskiyou unit,Siskiyou,15.0,-122.740333,41.512917,2019-09-10,2019-09-07,3 days,2019,2019,9,September
1384,Sycamore Fire,Riverside City Fire Department,Riverside,250.0,-117.3063,33.9369,2019-09-08,2019-09-07,1 days,2019,2019,9,September
1385,McMurray Fire,Santa Barbara County Fire,Santa Barbara,200.0,-120.187368,34.630919,2019-09-14,2019-09-09,5 days,2019,2019,9,September
1386,Bailey Fire,CAL FIRE/Riverside County Fire Department,Riverside,10.0,-116.631106,33.496633,2019-09-10,2019-09-10,0 days,2019,2019,9,September
1389,Bridge Fire,CAL FIRE TCU (Tuolumne-Calaveras Unit),Stanislaus,11.0,-120.401028,37.492002,2019-09-13,2019-09-13,0 days,2019,2019,9,September
1392,Bautista Fire,San Bernardino National Forest,Riverside,167.0,-116.801111,33.635,2019-09-22,2019-09-15,7 days,2019,2019,9,September
1394,Reservoir Fire,CAL FIRE Santa Clara Unit,Santa Clara,128.0,-121.842751,37.467744,2019-09-24,2019-09-21,3 days,2019,2019,9,September
1395,Lopez Fire,Los Padres National Forest,San Luis Obispo,220.0,-120.455883,35.214364,2019-09-27,2019-09-21,6 days,2019,2019,9,September
1396,Kennedy Fire,CAL FIRE / Riverside County Fire,Riverside,98.0,-117.170588,33.900994,2019-09-22,2019-09-21,1 days,2019,2019,9,September
1398,Tulloch Fire,CAL FIRE Tuolumne-Calaveras Unit,Tuolumne,83.0,-120.625556,37.838333,2019-09-24,2019-09-23,1 days,2019,2019,9,September
1399,Cow Fire,CAL FIRE Shasta-Trinity Unit,Shasta,16.0,-122.039167,40.612556,2019-09-24,2019-09-24,0 days,2019,2019,9,September
1401,Electra Fire,CAL FIRE Amador-El Dorado Unit,Amador,10.0,-120.67131,38.332083,2019-09-25,2019-09-25,0 days,2019,2019,9,September
1402,Willow Fire,Unified Command: CAL FIRE San Diego County Fire & Lakeside Fire Protection District ,San Diego,52.0,-116.88,32.87833333,2019-09-25,2019-09-25,0 days,2019,2019,9,September
1404,Hwy Fire,CAL FIRE Butte/ Butte County Fire,Butte,300.0,-121.693472,39.622137,2019-09-28,2019-09-28,0 days,2019,2019,9,September
1405,Chaparral Fire,CAL FIRE Amador-El Dorado,El Dorado,22.0,-120.965105,38.538467,2019-09-29,2019-09-29,0 days,2019,2019,9,September
1406,Warren Fire,CAL FIRE / Riverside County Fire,Riverside,19.0,-117.033598,33.703546,2019-09-30,2019-09-30,0 days,2019,2019,9,September
1409,Del Fire,CAL FIRE Santa Clara Unit ,Stanislaus,18.0,-121.336465,37.429506,2019-10-04,2019-10-03,1 days,2019,2019,10,October
1410,Elk Fire,CAL FIRE Tehama-Glenn Unit,Glenn,63.0,-123.4375,41.70611111,2019-10-03,2019-10-04,-1 days,2019,2019,10,October
1413,American Fire,Unified Command: CAL FIRE Sonoma-Lake-Napa Unit and American Canyon Fire Protection District,Napa,526.0,-122.211671,38.165873,2019-10-07,2019-10-06,1 days,2019,2019,10,October
1414,Point Fire ,CAL FIRE Santa Clara Unit,Santa Clara,29.0,-121.219163,37.066483,2019-10-07,2019-10-07,0 days,2019,2019,10,October
1415,Dales Fire,CAL FIRE Tehama Glenn Unit,Tehama,11.0,-122.070055,40.314187,2019-10-07,2019-10-07,0 days,2019,2019,10,October
1416,Little Fire,CAL FIRE Santa Clara Unit,Alameda,12.0,-121.853,37.606,2019-10-08,2019-10-08,0 days,2019,2019,10,October
1417,Cross Fire,CAL FIRE San Benito-Monterey Unit and CAL FIRE San Luis Obispo Unit,"Monterey, San Luis Obispo",289.0,-120.73102,35.79069,2019-10-11,2019-10-09,2 days,2019,2019,10,October
1418,Corning Fire ,CAL FIRE Tehama-Glenn Unit,Tehama,68.0,-122.1604,39.847708,2019-10-09,2019-10-09,0 days,2019,2019,10,October
1419,Inghram Fire,CAL FIRE Tehama-Glenn Unit,Tehama,10.0,-122.160416,39.847708,2019-10-08,2019-10-09,-1 days,2019,2019,10,October
1420,Merrill Fire,City of Moraga,Contra Costa,40.0,-122.103867,37.828267,2019-10-10,2019-10-10,0 days,2019,2019,10,October
1421,Eagle Fire,CAL FIRE / Riverside County Fire,Riverside,9.0,-117.499619,33.827979,2019-10-10,2019-10-10,0 days,2019,2019,10,October
1422,Reche Fire,CAL FIRE / Riverside County Fire ,Riverside,350.0,-117.207068,33.975405,2019-10-13,2019-10-10,3 days,2019,2019,10,October
1424,Plains Fire,CAL FIRE Shasta-Trinity Unit,Shasta,42.0,-122.19911,40.4988,2019-10-10,2019-10-10,0 days,2019,2019,10,October
1425,Wolf Fire,CAL FIRE/Riverside County Fire Department,Riverside,75.0,-116.897333,33.8615,2019-10-12,2019-10-10,2 days,2019,2019,10,October
1427,Saddle Ridge Fire,Unified Command: Los Angeles County Fire Department and Los Angeles City Fire Department and Angeles National Forest,Los Angeles,8799.0,-118.48161,34.32988,2019-10-31,2019-10-10,21 days,2019,2019,10,October
1428,Bitter Fire,CAL FIRE San Luis Obispo County,San Luis Obispo,30.0,-120.312856,35.709176,2019-10-11,2019-10-11,0 days,2019,2019,10,October
1430,Olivas Fire,Ventura County Fire Department ,Ventura,200.0,-119.20187,34.23955,2019-10-12,2019-10-11,1 days,2019,2019,10,October
1431,Horse Fire,Bureau of Land Management - Northern California District,Lassen,55.0,-120.304341,40.387772,2019-10-16,2019-10-13,3 days,2019,2019,10,October
1432,Johnson Fire ,Bureau of Indian Affairs,Riverside,75.0,-116.05898,33.45148,2019-10-16,2019-10-14,2 days,2019,2019,10,October
1434,Fairmont Fire,San Diego City Fire Department ,San Diego,10.0,-117.097441,32.762706,2019-10-16,2019-10-15,1 days,2019,2019,10,October
1435,Real Fire,Santa Barbara County Fire Department,Santa Barbara,420.0,-120.190833,34.484722,2019-10-21,2019-10-17,4 days,2019,2019,10,October
1437,Mud Fire ,CAL FIRE Fresno-Kings Unit,Fresno,137.0,-120.460189,36.319291,2019-10-19,2019-10-18,1 days,2019,2019,10,October
1438,Beaumont Fire,CAL FIRE San Bernardino Unit ,San Bernardino,11.0,-117.21545,34.033117,2019-10-22,2019-10-21,1 days,2019,2019,10,October
1439,Palisades Fire,Los Angeles Fire Department ,Los Angeles,42.0,-118.554091,34.055768,2019-10-31,2019-10-21,10 days,2019,2019,10,October
1441,Kincade Fire,CAL FIRE Sonoma-Lake-Napa Unit,Sonoma,77758.0,-122.780053,38.792458,2019-11-06,2019-10-23,14 days,2019,2019,10,October
1444,Nelson Fire ,CALFIRE/Butte County Fire ,Butte,80.0,-121.800538,39.551423,2019-10-24,2019-10-24,0 days,2019,2019,10,October
1446,Cabrillo Fire,CAL FIRE San Mateo- Santa Cruz Unit,San Mateo,62.0,-122.361112,37.166674,2019-10-27,2019-10-24,3 days,2019,2019,10,October
1447,Mines Fire,CAL FIRE Santa Clara Unit,Alameda,35.0,-121.68598,37.62782,2019-10-27,2019-10-24,3 days,2019,2019,10,October
1448,Sawday Fire ,CALFIRE San Diego ,San Diego,97.0,-116.742508,33.055124,2019-10-28,2019-10-25,3 days,2019,2019,10,October
1449,Miller Fire,CAL FIRE San Diego County Fire,San Diego,37.0,-117.027333,33.259861,2019-10-27,2019-10-25,2 days,2019,2019,10,October
1450,Rawson Fire,CAL FIRE Tehama-Glenn Unit,Tehama,605.0,-122.25421,40.00171,2019-10-28,2019-10-27,1 days,2019,2019,10,October
1451,Cypress Complex, East Contra Costa County Fire Protection District,Contra Costa,200.0,-121.64118,37.99136,2019-10-28,2019-10-27,1 days,2019,2019,10,October
1452,Sky Fire ,"Unified Command: CAL FIRE Santa Clara Unit, Crockett Fire and Contra Costa Fire. ",Contra Costa,150.0,-122.2241,38.03545,2019-10-28,2019-10-27,1 days,2019,2019,10,October
1453,Glencove Fire ,Vallejo city fire,Solano,140.0,-122.22463,38.07205,2019-10-28,2019-10-27,1 days,2019,2019,10,October
1454,Burris Fire,CAL FIRE Mendocino Unit,Mendocino,703.0,-123.12887,39.22431,2019-11-03,2019-10-27,7 days,2019,2019,10,October
1455,Forest Fire,Contra Costa Fire Department ,Contra Costa,50.0,-122.11092,37.97911,2019-10-28,2019-10-27,1 days,2019,2019,10,October
